Iteration	AverageReturn	StdReturn
0	-3.3774720692785527	4.026479386666045
1	3980.8094481333965	103.22444293689426
2	4104.146767473574	93.18304255329775
3	4151.073409437891	91.44454791766206
4	4125.084004467417	80.77687119921801
5	4123.706325223711	72.77995406663686
6	4144.245271401126	88.5034155573696
7	4103.52237411	85.10551389229238
8	4124.973117312745	98.99913971449713
9	4189.267114866921	121.38853189583224
10	4109.441512852942	81.43046303745051
