Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
53.37215280532837	0	-240.37741	120.6986	194.4992	-535.8278	123.48615384615384	36.83548405012618	40133	40133
97.5786395072937	1	-183.72462	123.40741	183.69211	-697.1566	126.23584905660377	67.44602573763049	40143	80276
149.0014841556549	2	-142.52705	96.29221	221.43884	-398.37653	131.82565789473685	84.23420045256537	40075	120351
194.14412474632263	3	-142.17902	94.2673	205.59622	-410.61902	130.1103896103896	61.70279221705182	40074	160425
242.03865814208984	4	-115.884094	98.89169	184.03786	-400.6659	134.51677852348993	81.37836099322864	40086	200511
291.6458010673523	5	-99.218544	98.13477	181.9745	-404.82642	148.7992565055762	118.21977454040427	40027	240538
346.20122623443604	6	-76.062256	115.33665	255.58588	-341.75092	154.01538461538462	120.12362123536829	40044	280582
411.413880109787	7	-60.4913	124.68415	197.14423	-577.863	187.77522935779817	184.49549342148526	40935	321517
474.1848146915436	8	-64.967155	136.28868	221.41512	-411.3505	215.59677419354838	187.3916139501485	40101	361618
538.5947058200836	9	-65.37892	124.822136	228.96994	-375.2109	221.3756906077348	195.01407305838572	40069	401687
623.4031069278717	10	-28.320286	147.61465	222.33777	-408.53238	237.12426035502958	202.31574114630126	40074	441761
685.8846468925476	11	-6.6997705	141.14217	210.72615	-356.22235	247.21604938271605	198.17073070423243	40049	481810
758.2286257743835	12	4.3875985	138.00122	223.41864	-396.8428	306.6412213740458	252.4707849080682	40170	521980
822.5724742412567	13	-4.5777197	128.99281	218.29782	-341.04007	280.43356643356645	222.34741163482684	40102	562082
897.6807653903961	14	6.263318	123.52673	219.73344	-259.70703	367.3669724770642	291.8696661670219	40043	602125
968.3889360427856	15	7.420122	136.15533	225.99287	-364.1506	352.704347826087	257.0140234344538	40561	642686
1040.802979707718	16	4.8648744	133.29904	215.195	-328.07327	413.5154639175258	292.4512158948789	40111	682797
1118.1746191978455	17	36.921326	122.36427	238.8035	-213.63863	419.03125	300.0660848437182	40227	723024
1200.929453611374	18	54.53559	112.200455	224.22375	-242.09998	441.6263736263736	317.4094886424412	40188	763212
1272.9335350990295	19	92.2878	114.85027	245.4054	-333.58173	377.8490566037736	246.86004714507467	40052	803264
1386.6929788589478	20	80.54335	105.83662	235.86502	-228.6626	471.3176470588235	317.5782705473966	40062	843326
1460.6583437919617	21	100.48304	107.98648	225.96469	-298.5038	385.75471698113205	275.6787100176496	40890	884216
1523.3552253246307	22	73.8828	111.840935	246.41882	-309.21243	355.60526315789474	246.98826658760186	40539	924755
1589.4719152450562	23	86.77659	104.18534	246.12871	-125.69372	355.0619469026549	229.88409096243592	40122	964877
1652.200646162033	24	99.91084	100.77234	217.91663	-93.679115	326.03225806451616	193.09858486158387	40428	1005305
1708.8275921344757	25	124.3964	90.77113	249.8236	-83.94314	297.06666666666666	147.72833926576925	40104	1045409
1763.7211935520172	26	125.66254	90.09304	249.67224	-109.697716	282.11971830985914	135.57106563179462	40061	1085470
1824.5349476337433	27	126.655014	87.43709	234.35675	-89.08764	277.9862068965517	142.8906495918637	40308	1125778
1879.5538110733032	28	151.72105	71.180145	244.02936	-65.16017	265.6092715231788	104.706589323756	40107	1165885
1932.0978574752808	29	144.70091	82.70955	245.95721	-178.83902	260.2	92.60937038912945	40331	1206216
2011.3393154144287	30	164.73746	64.16888	250.249	-53.250034	249.11180124223603	88.71708076654063	40107	1246323
2063.801609277725	31	164.05495	66.53517	239.85083	-66.82491	236.31764705882352	41.38803798902909	40174	1286497
2114.4254109859467	32	172.26332	62.1124	264.62982	-87.155815	220.80769230769232	36.91378946838586	40187	1326684
2167.6605842113495	33	168.07391	66.77641	246.8532	-66.41551	211.5	34.15872393770926	40185	1366869
2217.271008491516	34	166.40132	68.69095	258.86926	-86.10778	205.41538461538462	49.64847475366077	40056	1406925
2270.121777534485	35	167.07344	63.766064	243.99854	-96.90638	196.09268292682927	38.09572276256094	40199	1447124
2321.5556123256683	36	167.90907	75.01519	259.80206	-105.09202	195.55609756097562	66.66898956889045	40089	1487213
2368.3405508995056	37	165.04634	73.47273	261.32388	-288.77634	198.24257425742573	70.68256727189156	40045	1527258
2414.828997850418	38	174.2808	59.2901	250.37976	-100.539566	197.3399014778325	47.5446146089693	40060	1567318
2464.31866645813	39	178.6446	59.187477	250.07857	-88.63937	206.54123711340208	77.12916499816986	40069	1607387
2536.9199912548065	40	183.48212	52.28607	257.31192	-74.3159	203.62944162436548	56.16482041253654	40115	1647502
2585.8229961395264	41	173.15233	57.72492	249.87965	-82.791466	197.35960591133005	47.81804329820831	40064	1687566
2634.4215013980865	42	182.03796	58.804287	255.47752	-278.86072	190.37440758293837	29.589083246999344	40169	1727735
2680.199389696121	43	184.64189	52.651024	274.0787	-83.26788	183.16438356164383	23.638842946575885	40113	1767848
2725.1308629512787	44	181.4296	59.151466	265.16028	-93.01872	180.35585585585585	24.750183126757896	40039	1807887
2771.3970308303833	45	178.42795	58.283455	257.94205	-95.55386	174.45652173913044	22.82133490907436	40125	1848012
2817.8637914657593	46	183.25009	60.894814	265.97778	-353.98984	178.91071428571428	25.886618706606402	40076	1888088
2863.5886647701263	47	179.64255	62.538197	248.9849	-219.65605	173.08620689655172	25.314085272799673	40156	1928244
2912.5143349170685	48	173.79645	72.3552	268.70663	-130.74406	171.32905982905982	27.347843427621847	40091	1968335
2960.2944750785828	49	186.2567	54.32571	272.16754	-368.4071	173.13362068965517	21.656891250009643	40167	2008502
