Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4.183262348175049	0	20.77686	11.780349	70.0	8.0	20.776859504132233	11.780350359819339	5028	5028
7.328919887542725	1	22.872147	11.634153	74.0	9.0	22.87214611872146	11.634153015958688	5009	10037
10.437599182128906	2	27.237839	16.851582	109.0	9.0	27.237837837837837	16.8515834744194	5039	15076
13.170166015625	3	32.72549	20.18614	111.0	8.0	32.72549019607843	20.18613880669373	5007	20083
16.001521825790405	4	36.664234	19.754803	111.0	13.0	36.66423357664234	19.75480256577107	5023	25106
18.9982328414917	5	38.67692	22.746502	118.0	9.0	38.676923076923075	22.74650112895316	5028	30134
22.304978609085083	6	44.283184	25.335785	136.0	14.0	44.283185840707965	25.335787074108794	5004	35138
25.538614749908447	7	51.765305	30.02815	182.0	11.0	51.765306122448976	30.02815040496207	5073	40211
28.690552711486816	8	53.463158	30.218088	163.0	12.0	53.463157894736845	30.21808817886392	5079	45290
32.05301880836487	9	56.382023	29.732708	159.0	13.0	56.38202247191011	29.732706471356664	5018	50308
35.423980474472046	10	63.3	28.16132	150.0	10.0	63.3	28.161320991743267	5064	55372
38.26824975013733	11	73.46377	33.931126	181.0	21.0	73.46376811594203	33.93112363330595	5069	60441
41.932087421417236	12	67.386665	28.471222	167.0	23.0	67.38666666666667	28.471222117936716	5054	65495
45.20954942703247	13	73.53623	31.950405	190.0	33.0	73.53623188405797	31.950405277484432	5074	70569
48.699705839157104	14	83.03278	38.40422	178.0	19.0	83.0327868852459	38.40422074358228	5065	75634
51.639049768447876	15	92.0	42.821404	200.0	24.0	92.0	42.82140501282889	5060	80694
54.30123448371887	16	110.28261	48.875916	200.0	21.0	110.28260869565217	48.87591344347272	5073	85767
57.673603534698486	17	116.48837	46.092613	200.0	20.0	116.48837209302326	46.09261258118508	5009	90776
60.51392412185669	18	146.74286	39.984528	200.0	47.0	146.74285714285713	39.98452761981304	5136	95912
63.733404874801636	19	147.31429	43.592117	200.0	37.0	147.31428571428572	43.592116868319486	5156	101068
66.85350227355957	20	161.93549	40.91213	200.0	66.0	161.93548387096774	40.91212887741236	5020	106088
69.8973319530487	21	168.03334	44.403816	200.0	46.0	168.03333333333333	44.40381615231836	5041	111129
73.19441294670105	22	167.51613	49.33681	200.0	24.0	167.51612903225808	49.3368088509609	5193	116322
76.09821629524231	23	176.72414	38.116787	200.0	85.0	176.72413793103448	38.11678655606064	5125	121447
79.04694676399231	24	180.75	38.86848	200.0	56.0	180.75	38.86848245778871	5061	126508
81.86765646934509	25	192.0	21.917353	200.0	109.0	192.0	21.91735317893952	5184	131692
84.5669732093811	26	190.18518	20.650599	200.0	125.0	190.1851851851852	20.65059776201816	5135	136827
87.96300721168518	27	185.81482	26.987015	200.0	110.0	185.8148148148148	26.987016133328282	5017	141844
91.32857203483582	28	186.18518	21.954561	200.0	128.0	186.1851851851852	21.95456088115235	5027	146871
94.90816950798035	29	190.03703	20.329657	200.0	123.0	190.03703703703704	20.32965628224402	5131	152002
98.08605146408081	30	183.64285	21.987358	200.0	131.0	183.64285714285714	21.987357220708006	5142	157144
102.06658148765564	31	195.57692	8.620963	200.0	172.0	195.57692307692307	8.620963166442586	5085	162229
105.09473538398743	32	181.10715	37.562653	200.0	54.0	181.10714285714286	37.56265174508382	5071	167300
108.63964700698853	33	187.2963	19.124958	200.0	130.0	187.2962962962963	19.124959094247835	5057	172357
111.99286222457886	34	189.2963	16.487514	200.0	146.0	189.2962962962963	16.487514501304524	5111	177468
114.94420838356018	35	190.2963	19.398005	200.0	131.0	190.2962962962963	19.39800450755622	5138	182606
118.12955665588379	36	181.10715	25.004768	200.0	114.0	181.10714285714286	25.00476995311421	5071	187677
121.15943217277527	37	172.53334	30.096216	200.0	112.0	172.53333333333333	30.096216078142152	5176	192853
123.8451828956604	38	179.2069	24.943218	200.0	119.0	179.20689655172413	24.943217321921583	5197	198050
127.45149421691895	39	173.89655	26.867933	200.0	109.0	173.89655172413794	26.86793349288998	5043	203093
130.49307680130005	40	176.55173	26.624577	200.0	124.0	176.55172413793105	26.624575381942297	5120	208213
133.5556995868683	41	179.0	24.934198	200.0	123.0	179.0	24.934199119167346	5012	213225
137.239821434021	42	175.6207	23.126957	200.0	127.0	175.6206896551724	23.12695664505615	5093	218318
140.46591925621033	43	176.86208	27.419758	200.0	113.0	176.86206896551724	27.419756453973907	5129	223447
143.77639722824097	44	179.13792	22.367966	200.0	130.0	179.13793103448276	22.367963756585745	5195	228642
146.9829967021942	45	196.11539	10.456235	200.0	150.0	196.1153846153846	10.45623451519171	5099	233741
150.36708807945251	46	198.38461	7.6865363	200.0	160.0	198.3846153846154	7.686536296452806	5158	238899
153.34622859954834	47	200.0	0.0	200.0	200.0	200.0	0.0	5200	244099
156.16213965415955	48	194.61539	20.806946	200.0	92.0	194.6153846153846	20.806945813425866	5060	249159
159.2244815826416	49	198.57692	6.361985	200.0	167.0	198.57692307692307	6.361984915968122	5163	254322
162.26140642166138	50	198.92308	5.384615	200.0	172.0	198.92307692307693	5.384615384615385	5172	259494
165.78953051567078	51	196.0	19.408564	200.0	99.0	196.0	19.408562741540337	5096	264590
169.13818287849426	52	198.53847	7.307692	200.0	162.0	198.53846153846155	7.3076923076923075	5162	269752
172.33732151985168	53	200.0	0.0	200.0	200.0	200.0	0.0	5200	274952
175.6632206439972	54	200.0	0.0	200.0	200.0	200.0	0.0	5200	280152
179.08522081375122	55	200.0	0.0	200.0	200.0	200.0	0.0	5200	285352
